time,feed_c,out_c,feed_f,out_f,pressure,out_f_setting,out_c_setting,reward,error,sum_error,done
2021/6/26 4:45,30.53900363,64.90757425,743.1444028,157.048528,58.10088272,150,65.5,-0.350968269,0.59242575,1.715691916,0
2021/6/26 4:50,24.89573011,64.7006749,591.2448685,147.7751442,58.07833659,150,65.5,-0.638920615,0.7993251,1.657171058,0
2021/6/26 4:55,27.95799794,64.09110619,746.985791,155.2108135,58.3541442,150,65.5,-1.984981768,1.40889381,2.237479339,0
2021/6/26 13:10,22.87431771,64.18748226,0.73012024,133.2960546,53.67540516,130.8000031,65.5,-1.722702818,1.31251774,2.431257409,0
2021/6/26 13:15,32.13345126,64.69640617,471.7227705,133.6854426,53.76490402,130.8000031,65.5,-0.645763044,0.80359383,2.019222535,0
2021/6/26 13:20,23.72363132,63.29656007,189.310384,139.7255718,53.50476926,130.8000031,65.5,-4.855147525,2.20343993,3.213051197,0
2021/6/26 13:25,24.87400981,63.73187181,0.737515707,128.5648204,53.28486087,130.8000031,65.5,-3.126277296,1.76812819,3.374653789,0
2021/6/26 13:30,23.75231492,63.84235419,153.9503919,120.7455399,52.43055038,130.8000031,65.5,-2.747789631,1.65764581,3.344972704,0
2021/6/26 13:35,35.85004237,64.19600729,0.736904515,141.2106729,52.4102001,130.8000031,65.5,-1.700396988,1.30399271,2.976479062,0
2021/6/26 13:40,26.75957872,63.24527384,0.733618674,130.6089118,52.47142381,130.8000031,65.5,-5.083790057,2.25472616,3.742965691,0
2021/6/26 13:45,29.4628606,64.33206647,441.7892537,131.4887208,52.59097542,130.8000031,65.5,-1.36406873,1.16793353,3.039416376,0
2021/6/26 13:50,26.82886156,63.98138963,0.735816026,140.0969949,51.9103688,130.8000031,65.5,-2.306177456,1.51861037,3.038318558,0
2021/6/26 13:55,31.72866999,64.94077015,0.73332613,128.048026,51.52005882,130.8000031,65.5,-0.312738025,0.55922985,2.078389129,0
2021/6/26 14:00,27.41411502,63.65440988,0.730908531,127.2983086,52.01026611,130.8000031,65.5,-3.406202891,1.84559012,2.884784684,0
2021/6/26 14:05,31.74108757,63.79245503,41.56205845,150.3425836,52.97746663,130.8000031,65.5,-2.915709825,1.70754497,3.149937312,0
2021/6/26 14:10,33.13195351,64.0687088,449.0406357,94.79845348,52.4571949,130.8000031,65.5,-2.048594499,1.4312912,3.006259856,0
2021/6/26 22:10,38.75201346,62.51396704,568.3589447,162.4147691,49.75260243,158.5666667,65.5,-8.916392838,2.98603296,4.489162888,0
2021/6/26 22:15,39.10240903,62.24629038,709.1932718,162.4514872,49.2943395,153.5833333,65.5,-10.58662629,3.25370962,5.498291064,0
2021/6/26 22:20,34.72703743,63.16916702,734.4889567,150.1772959,49.77938828,148.5833333,65.5,-5.432782381,2.33083298,5.079978512,0
2021/6/26 22:25,29.12453829,62.6769248,734.8619451,135.3160051,50.17348468,143.5833333,65.5,-7.969753585,2.8230752,5.363064456,0
2021/6/26 22:30,29.71467547,63.42596372,737.6903666,124.0630793,50.6851593,138.6,65.5,-4.301626491,2.07403628,4.755568508,0
2021/6/26 22:35,29.19518404,63.071328,732.0357885,138.2575656,50.51054145,133.6,65.5,-5.898447684,2.428672,4.806456254,0
2021/6/26 22:40,30.15899943,63.74882113,746.1308406,144.2174615,50.48152631,137.2833333,65.5,-3.066627435,1.75117887,4.154406997,0
2021/6/26 22:45,28.17975237,62.27482982,721.0167279,171.1794665,50.9783853,160,65.5,-10.40172269,3.22517018,5.302373679,0
2021/6/26 22:50,29.40532831,61.96871297,754.274734,164.1261301,51.25194839,160,65.5,-12.46998809,3.53128703,6.182473869,0
2021/6/26 22:55,27.59627513,63.11595936,732.8838619,161.4757927,51.22214622,160,65.5,-5.683649773,2.38404064,5.475277575,0
2021/6/26 23:00,27.71687901,63.37533752,733.6501965,108.7194408,50.77075729,160,65.5,-4.514190654,2.12466248,4.862301267,0
