time,feed_c,out_c,feed_f,out_f,out_f_setting,pressure
2022-05-11 10:55:00,28.511348285394185,14.076895399929002,678.3175243585546,0.202156666026697,120.87138977550963,47.33101895141716
2022-05-11 11:00:00,23.641223281067933,14.369645642206825,607.8142968749827,0.2088360906260667,120.88611713403932,46.5834207661969
2022-05-11 11:05:00,24.661029737266336,14.662395884484646,644.8762635294396,0.2020254714611001,120.90084449256882,46.691142018639944
2022-05-11 11:10:00,26.377149108243007,14.955146126762465,633.7865509033012,0.20433666923149998,120.9155718510985,47.236178766889196
2022-05-11 11:15:00,31.675362831759006,15.247896369040285,686.8704980468576,0.19943248430928784,120.93029920962809,45.74769091289419
2022-05-11 11:20:00,29.713966557194308,15.540646611318106,701.6873880004749,0.1987663171087455,120.94502656815767,44.71416225688872
2022-05-11 11:25:00,31.428325913752317,15.833396853595932,692.0361562092883,0.20187356118766664,120.95975392668731,47.11221210225723
2022-05-11 11:30:00,32.37354830212485,16.126147095873748,682.100260843895,0.1981807079300666,120.97448128521685,46.93258271281448
2022-05-11 11:35:00,29.962226759802075,28.019392499736604,674.2505151163481,69.52840003546298,121.16492921970121,47.00511764018575
2022-05-11 11:40:00,27.804571236294432,61.24657841364204,654.6273004150186,146.76562400563537,136.27471442539886,48.53935719298738
2022-05-11 11:45:00,32.668737727480284,62.425860544836,682.5891387125478,139.81290548960078,160.05292182413476,48.23948253207801
2022-05-11 11:50:00,33.85868344433638,61.036560713437055,700.365749966077,142.59323270162614,154.6370238520317,49.08267851935484
2022-05-11 11:55:00,30.060080843603373,62.15816748809654,688.295508293981,140.00206899007867,160.0877344733372,48.203281936647684
2022-05-11 12:00:00,31.725162206227573,62.785990834970455,693.6207974175132,137.56889101663955,162.735687371975,50.23712760925366
2022-05-11 12:05:00,27.584718270832933,62.34663491778729,620.8641897243722,140.69783280691271,162.81080268013366,50.10512662251449
2022-05-11 12:10:00,30.491217796529398,61.681373300262905,686.2471316343181,141.29662442526057,158.02769327630764,49.93548108927203
2022-05-11 12:15:00,28.522656747183902,62.29351731540255,667.5998716751054,141.49447634379652,162.38084973823192,50.12088716634359
2022-05-11 12:20:00,30.61839270209978,60.96349674648476,702.1536120266196,138.57694131469404,149.6762994689762,49.41819171142586
2022-05-11 12:25:00,28.40607659593831,61.207398440039796,643.1744814046031,140.8537750778238,150.10998586526696,50.76008517965386
